Timestamp,Open,High,Low,Close,Volume
2024-09-07 01:13:00,53903.8366666667,53918.8866666667,53901.6166666667,53918.8866666667,0.122923616666667
2024-09-07 01:14:00,53862.34,53880.33,53859.01,53880.33,0.16980201
2024-09-07 01:15:00,53855.5766666667,53870.4366666667,53852.13,53870.4366666667,0.161925256666667
2024-09-07 01:16:00,53848.8133333333,53860.5433333333,53845.25,53860.5433333333,0.154048503333333
2024-09-07 01:17:00,53842.05,53850.65,53838.37,53850.65,0.14617175
2024-09-07 01:18:00,53861.99,53861.99,53861.99,53861.99,0.00043227
2024-09-07 01:19:00,53855.63,53855.63,53855.63,53855.63,0.038716135
2024-09-07 01:20:00,53849.27,53849.27,53849.27,53849.27,0.077
2024-09-07 01:21:00,53894.87,53894.87,53894.87,53894.87,0.04610772
2024-09-07 01:22:00,53867.99,53872.31,53867.99,53872.31,0.00010111
2024-09-07 01:23:00,53898,53898,53897.69,53897.69,0.00227505
2024-09-07 01:24:00,53905.37,53905.37,53905.37,53905.37,0.09277833
2024-09-07 01:25:00,53920.8,53920.8,53899.09,53899.09,0.03736151
2024-09-07 01:26:00,53902.04,53911.18,53889.04,53889.04,0.39014427
2024-09-07 01:27:00,53885.63,53885.63,53864.85,53884.86,0.20535377
2024-09-07 01:28:00,53868.75,53868.75,53868.75,53868.75,0.00001545
2024-09-07 01:29:00,53863.615,53863.615,53863.61,53863.61,0.01462186
2024-09-07 01:30:00,53858.48,53858.48,53858.47,53858.47,0.02922827
2024-09-07 01:31:00,53843.43,53843.43,53843.43,53843.43,0.00020798
2024-09-07 01:32:00,53825.9,53858.64,53825.9,53858.64,0.00142558
2024-09-07 01:33:00,53851.73,53858.63,53851.73,53858.63,0.00079663
2024-09-07 01:34:00,53868.62,53878.76,53857.74,53878.76,0.05233224
2024-09-07 01:35:00,53876.21,53906.09,53876.21,53906.09,0.05337381
2024-09-07 01:36:00,53900.17,53900.17,53900.17,53900.17,0.03753245
2024-09-07 01:37:00,53893.39,53893.39,53893.39,53893.39,0.01887018
2024-09-07 01:38:00,53886.61,53886.61,53886.61,53886.61,0.00020791
2024-09-07 01:39:00,53855.88,53855.88,53804.48,53804.48,0.19218167
2024-09-07 01:40:00,53799.02,53802.89,53799.02,53802.89,0.06005804
2024-09-07 01:41:00,53814.27,53815.22,53814.27,53815.22,0.02120819
2024-09-07 01:42:00,53812.29,53812.29,53812.29,53812.29,0.00001857
2024-09-07 01:43:00,53812.3233333333,53816.7266666667,53809.5133333333,53812.0066666667,0.02946668
2024-09-07 01:44:00,53812.3566666667,53821.1633333333,53806.7366666667,53811.7233333333,0.05891479
2024-09-07 01:45:00,53812.39,53825.6,53803.96,53811.44,0.0883629
2024-09-07 01:46:00,53820.57,53820.57,53817.87,53817.87,0.0425682
2024-09-07 01:47:00,53782.32,53782.32,53782.32,53782.32,0.02906172
2024-09-07 01:48:00,53763.68,53778.62,53763.67,53778.62,0.03007114
2024-09-07 01:49:00,53763.65,53772.46,53763.64,53772.46,0.16838594
2024-09-07 01:50:00,53783.72,53783.72,53783.72,53783.72,0.024
2024-09-07 01:51:00,53794.34,53794.34,53794.34,53794.34,0.00040139
2024-09-07 01:52:00,53771.55,53776.04,53771.55,53774.88,0.02731184
2024-09-07 01:53:00,53777.8766666667,53780.87,53776.5566666667,53778.7766666667,0.0189540366666667
2024-09-07 01:54:00,53784.2033333333,53785.7,53781.5633333333,53782.6733333333,0.0105962333333333
2024-09-07 01:55:00,53790.53,53790.53,53786.57,53786.57,0.00223843
2024-09-07 01:56:00,53795.06,53795.06,53795.06,53795.06,0.00001858
2024-09-07 01:57:00,53806.88,53806.88,53795.52,53795.52,0.00080401
2024-09-07 01:58:00,53791.59,53791.59,53791.59,53791.59,0.02885
2024-09-07 01:59:00,53811.415,53811.415,53809.58,53809.58,0.02914836
2024-09-07 02:00:00,53831.24,53831.24,53827.57,53827.57,0.02944672
2024-09-07 02:01:00,53824.2,53824.2,53814.09,53814.09,0.04429227
2024-09-07 02:02:00,53796.78,53796.78,53791.72,53791.72,0.023556135
2024-09-07 02:03:00,53769.36,53769.36,53769.35,53769.35,0.00282
2024-09-07 02:04:00,53776.3,53776.3,53776.3,53776.3,0.054
2024-09-07 02:05:00,53797.81,53797.81,53789.05,53791.45,0.04016365
2024-09-07 02:06:00,53808.43,53816.54,53808.43,53816.54,0.05812076
2024-09-07 02:07:00,53819.2125,53825.3075,53819.2125,53825.3075,0.072350065
2024-09-07 02:08:00,53829.995,53834.075,53829.995,53834.075,0.08657937
2024-09-07 02:09:00,53840.7775,53842.8425,53840.7775,53842.8425,0.100808675
2024-09-07 02:10:00,53851.56,53851.61,53851.56,53851.61,0.11503798
2024-09-07 02:11:00,53857.12,53857.12,53857.12,53857.12,0.06
2024-09-07 02:12:00,53850.54,53850.54,53850.53,53850.53,0.03260604
2024-09-07 02:13:00,53843.79,53843.79,53840.8075,53840.8075,0.03106029
2024-09-07 02:14:00,53837.04,53837.04,53831.085,53831.085,0.02951454
2024-09-07 02:15:00,53830.29,53830.29,53821.3625,53821.3625,0.02796879
2024-09-07 02:16:00,53823.54,53823.54,53811.64,53811.64,0.02642304
2024-09-07 02:17:00,53850.04,53850.04,53844.09,53844.09,0.02543439
2024-09-07 02:18:00,53876.54,53876.54,53876.54,53876.54,0.02444574
2024-09-07 02:19:00,53877.03,53885.095,53877.03,53877.4,0.095327605
2024-09-07 02:20:00,53877.52,53893.65,53877.52,53878.26,0.16620947
2024-09-07 02:21:00,53887.47,53925.5,53887.47,53925.5,0.32803506
2024-09-07 02:22:00,53930.08,53948.47,53911.17,53916.9,0.26820646
2024-09-07 02:23:00,53914.55,53914.55,53895.8,53895.8,0.02986196
2024-09-07 02:24:00,53891.86,53926.04,53891.86,53921.12,0.14212301
2024-09-07 02:25:00,53921.35,53929.55,53921.35,53929.55,0.048
2024-09-07 02:26:00,53934.19,53939.4,53928.98,53928.98,0.05987504
2024-09-07 02:27:00,53874.61,53874.61,53874.61,53874.61,0.024
2024-09-07 02:28:00,53881.02,53904.03,53881.02,53904.03,0.07055344
2024-09-07 02:29:00,53852.33,53852.33,53852.33,53852.33,0.024
2024-09-07 02:30:00,53854.34,53854.34,53844.39,53844.39,0.048
2024-09-07 02:31:00,53835.22,53835.22,53824.89,53824.91,0.11733333
2024-09-07 02:32:00,53828.05,53848.5,53828.05,53848.5,0.16389989
2024-09-07 02:33:00,53863.34,53863.34,53850.72,53850.72,0.00269747
2024-09-07 02:34:00,53842.31,53859.09,53842.31,53858.05,0.07457606
2024-09-07 02:35:00,53858.04,53874.95,53858.04,53874.95,0.05544442
2024-09-07 02:36:00,53893.52,53903.58,53893.52,53903.58,0.048
2024-09-07 02:37:00,53908.31,53908.31,53895.58,53897.96,0.03587502
2024-09-07 02:38:00,53906.83,53911.51,53906.83,53911.51,0.02900564
2024-09-07 02:39:00,53903.84,53906.18,53903.835,53906.175,0.020440315
2024-09-07 02:40:00,53900.85,53900.85,53900.84,53900.84,0.01187499
2024-09-07 02:41:00,53891.16,53891.16,53889.39,53889.39,0.02044333
2024-09-07 02:42:00,53881.47,53881.47,53877.94,53877.94,0.02901167
2024-09-07 02:43:00,53883.48,53883.48,53883.48,53883.48,0.06
2024-09-07 02:44:00,53895.33,53895.33,53895.33,53895.33,0.024
2024-09-07 02:45:00,53892.385,53901.245,53892.385,53901.245,0.036
2024-09-07 02:46:00,53889.44,53907.16,53889.44,53907.16,0.048
2024-09-07 02:47:00,53903.99,53906.74,53874.15,53879.12,0.05400858
2024-09-07 02:48:00,53886.385,53887.76,53852.9,53855.385,0.055613005
2024-09-07 02:49:00,53868.78,53868.78,53831.65,53831.65,0.05721743
2024-09-07 02:50:00,53847.46,53847.46,53847.46,53847.46,0.00003657
2024-09-07 02:51:00,53849.8,53849.8,53835.12,53838.34,0.02938662
2024-09-07 02:52:00,53836.88,53837.07,53836.88,53837.07,0.07506504
2024-09-07 02:53:00,53845.05,53845.05,53836.32,53844.85,0.08052885
2024-09-07 02:54:00,53840.86,53852.37,53789.9,53789.9,0.08737934
2024-09-07 02:55:00,53798.46,53798.46,53793.35,53793.35,0.14121184
2024-09-07 02:56:00,53795.57,53795.57,53795.57,53795.57,0.02906147
2024-09-07 02:57:00,53790.68,53795.94,53790.68,53795.94,0.048
2024-09-07 02:58:00,53814.51,53814.51,53772.01,53776.23,0.50442083
2024-09-07 02:59:00,53793.66,53793.66,53793.66,53793.66,0.024
2024-09-07 03:00:00,53808.35,53836.41,53808.35,53836.41,0.1215816
2024-09-07 03:01:00,53814.45,53814.45,53814.45,53814.45,0.00256428
2024-09-07 03:02:00,53827.99,53827.99,53827.99,53827.99,0.055
2024-09-07 03:03:00,53837.26,53837.26,53826.39,53827.34,0.25925304
2024-09-07 03:04:00,53849.85,53849.85,53849.68,53849.68,0.20244679
2024-09-07 03:05:00,53841.98,53842.11,53830.57,53835,0.51107974
2024-09-07 03:06:00,53848.15,53848.15,53833.79,53833.79,0.13647733
2024-09-07 03:07:00,53791.07,53791.07,53791.07,53791.07,0.024
2024-09-07 03:08:00,53807.45,53820.59,53807.45,53820.59,0.10105875
2024-09-07 03:09:00,53815.16,53815.16,53815.16,53815.16,0.024
2024-09-07 03:10:00,53823.79,53851.83,53823.79,53851.83,0.21191895
2024-09-07 03:11:00,53847.28,53852.37,53847.28,53852.37,0.048
2024-09-07 03:12:00,53850.7566666667,53854.15,53842.5166666667,53848.7033333333,0.0562551566666667
2024-09-07 03:13:00,53854.2333333333,53855.93,53837.7533333333,53845.0366666667,0.0645103133333333
2024-09-07 03:14:00,53857.71,53857.71,53832.99,53841.37,0.07276547
2024-09-07 03:15:00,53856.98,53856.98,53836.05,53836.05,0.19941565
2024-09-07 03:16:00,53847.68,53847.68,53847.68,53847.68,0.079
2024-09-07 03:17:00,53842.42,53842.42,53842.42,53842.42,0.00193599
2024-09-07 03:18:00,53841.48,53841.48,53841.48,53841.48,0.00258137
2024-09-07 03:19:00,53849.71,53849.71,53849.71,53849.71,0.02903743
2024-09-07 03:20:00,53823.58,53831.83,53813.62,53831.83,0.26951404
2024-09-07 03:21:00,53853.05,53853.05,53853.05,53853.05,0.00039237
2024-09-07 03:22:00,53822.53,53822.53,53822.53,53822.53,0.069
2024-09-07 03:23:00,53844.14,53844.15,53833.75,53835.34,0.15802529
2024-09-07 03:24:00,53815.84,53822.76,53815.84,53822.76,0.09296067
2024-09-07 03:25:00,53833.36,53838.815,53829.8,53833.575,0.12588226
2024-09-07 03:26:00,53850.88,53854.87,53843.76,53844.39,0.15880385
2024-09-07 03:27:00,53853.27,53855.93,53848.5233333333,53848.9433333333,0.113869233333333
2024-09-07 03:28:00,53855.66,53856.99,53853.2866666667,53853.4966666667,0.0689346166666667
2024-09-07 03:29:00,53858.05,53858.05,53858.05,53858.05,0.024
2024-09-07 03:30:00,53862.69,53862.69,53862.69,53862.69,0.024
2024-09-07 03:31:00,53861.64,53861.64,53835.74,53835.74,0.04820784
2024-09-07 03:32:00,53848.65,53855.18,53848.65,53855.18,0.048
2024-09-07 03:33:00,53833.21,53833.21,53827.73,53827.73,0.10350752
2024-09-07 03:34:00,53840.21,53840.21,53840.21,53840.21,0.0055588
2024-09-07 03:35:00,53830.9,53834.88,53830.9,53834.88,0.02318701
2024-09-07 03:36:00,53841.6433333333,53844.2966666667,53841.6433333333,53844.2966666667,0.02513531
2024-09-07 03:37:00,53852.3866666667,53853.7133333333,53852.3866666667,53853.7133333333,0.02708361
2024-09-07 03:38:00,53863.13,53863.13,53863.13,53863.13,0.02903191
2024-09-07 03:39:00,53859.44,53859.44,53859.44,53859.44,0.01337072
2024-09-07 03:40:00,53859.58,53865.69,53859.58,53865.69,0.1860794
2024-09-07 03:41:00,53853.97,53853.97,53853.97,53853.97,0.024
2024-09-07 03:42:00,53849.5025,53849.5025,53849.5025,53849.5025,0.0198526175
2024-09-07 03:43:00,53845.035,53845.035,53845.035,53845.035,0.015705235
2024-09-07 03:44:00,53840.5675,53840.5675,53840.5675,53840.5675,0.0115578525
2024-09-07 03:45:00,53836.1,53836.1,53836.1,53836.1,0.00741047
2024-09-07 03:46:00,53831.61,53847.515,53831.61,53847.515,0.037626275
2024-09-07 03:47:00,53827.12,53858.93,53827.12,53858.93,0.06784208
2024-09-07 03:48:00,53852.7,53852.7,53847.19,53847.19,0.048
2024-09-07 03:49:00,53865.05,53865.05,53865.05,53865.05,0.04352104
2024-09-07 03:50:00,53865.13,53865.13,53865.13,53865.13,0.024
2024-09-07 03:51:00,53832.81,53832.81,53822.33,53822.33,0.04616856
2024-09-07 03:52:00,53820.74,53842.89,53820.74,53842.89,0.04848709
2024-09-07 03:53:00,53822.285,53838.53,53822.285,53838.53,0.036252825
2024-09-07 03:54:00,53823.83,53834.17,53823.83,53834.17,0.02401856
2024-09-07 03:55:00,53813.125,53818.295,53808.575,53813.745,0.1568363
2024-09-07 03:56:00,53802.42,53802.42,53793.32,53793.32,0.28965404
2024-09-07 03:57:00,53799.06,53824.27,53799.06,53813.74,0.32636528
2024-09-07 03:58:00,53812.23,53812.23,53812.23,53812.23,0.024
2024-09-07 03:59:00,53818.28,53825.85,53812.85,53812.85,0.14520566
2024-09-07 04:00:00,53821.78,53841.84,53821.78,53841.84,0.048
2024-09-07 04:01:00,53837.52,53837.52,53822.27,53822.27,0.08912844
2024-09-07 04:02:00,53814.13,53814.13,53814.13,53814.13,0.024
2024-09-07 04:03:00,53805.31,53821.61,53801.41,53821.61,0.07705291
2024-09-07 04:04:00,53806.81,53814.68,53806.81,53814.68,0.02410686
2024-09-07 04:05:00,53826.62,53826.62,53826.62,53826.62,0.00047
2024-09-07 04:06:00,53826.63,53845.44,53826.63,53845.44,0.14090326
2024-09-07 04:07:00,53841.27,53842.01,53836.06,53836.75,0.1587456
2024-09-07 04:08:00,53827.22,53832.45,53827.22,53832.45,0.02400001
2024-09-07 04:09:00,53842.575,53845.19,53839.8,53842.415,0.025100065
2024-09-07 04:10:00,53857.93,53857.93,53852.38,53852.38,0.02620012
2024-09-07 04:11:00,53860.47,53868.67,53860.47,53868.67,0.02488631
2024-09-07 04:12:00,53859.91,53859.91,53859.91,53859.91,0.00037966
2024-09-07 04:13:00,53852.75,53857.25,53848.825,53854.955,0.20300254
2024-09-07 04:14:00,53845.59,53854.59,53837.74,53850,0.40562542
2024-09-07 04:15:00,53856.06,53856.06,53856.06,53856.06,0.024
2024-09-07 04:16:00,53861.54,53861.54,53861.54,53861.54,0.00042763
2024-09-07 04:17:00,53831.02,53831.02,53820.89,53820.89,0.05324585
2024-09-07 04:18:00,53821.44,53821.44,53821.44,53821.44,0.024
2024-09-07 04:19:00,53833.62,53835.78,53833.61,53835.78,0.02437964
2024-09-07 04:20:00,53845.65,53851.64,53845.65,53851.64,0.048
2024-09-07 04:21:00,53848.45,53848.45,53848.45,53848.45,0.024
2024-09-07 04:22:00,53849.26,53849.91,53837.12,53837.12,0.40288262
2024-09-07 04:23:00,53826.52,53826.52,53826.52,53826.52,0.024
2024-09-07 04:24:00,53831.558,53831.558,53831.558,53831.558,0.019203712
2024-09-07 04:25:00,53836.596,53836.596,53836.596,53836.596,0.014407424
2024-09-07 04:26:00,53841.634,53841.634,53841.634,53841.634,0.009611136
2024-09-07 04:27:00,53846.672,53846.672,53846.672,53846.672,0.004814848
2024-09-07 04:28:00,53851.71,53851.71,53851.71,53851.71,0.00001856
2024-09-07 04:29:00,53844.77,53844.77,53844.77,53844.77,0.0148825
2024-09-07 04:30:00,53849.2275,53849.2275,53849.225,53849.225,0.0192742875
2024-09-07 04:31:00,53853.685,53853.685,53853.68,53853.68,0.023666075
2024-09-07 04:32:00,53858.1425,53858.1425,53858.135,53858.135,0.0280578625
2024-09-07 04:33:00,53862.6,53862.6,53862.59,53862.59,0.03244965
2024-09-07 04:34:00,53861.9,53861.9,53861.895,53861.895,0.017294825
2024-09-07 04:35:00,53861.2,53861.2,53861.2,53861.2,0.00214
2024-09-07 04:36:00,53867.22,53867.22,53867.22,53867.22,0.002035055
2024-09-07 04:37:00,53873.24,53873.24,53873.24,53873.24,0.00193011
2024-09-07 04:38:00,53883.58,53912.96,53883.58,53912.96,0.13276526
2024-09-07 04:39:00,53899.79,53934.62,53899.32,53934.62,0.18749597
2024-09-07 04:40:00,53916,53956.28,53915.06,53956.28,0.24222668
2024-09-07 04:41:00,53952.66,53952.66,53939.31,53939.31,0.00037865
2024-09-07 04:42:00,53948.33,53967.66,53948.33,53957.6,0.2807739
2024-09-07 04:43:00,53956.26,53956.26,53956.26,53956.26,0.00003649
2024-09-07 04:44:00,53961.125,53961.125,53961.125,53961.125,0.003628855
2024-09-07 04:45:00,53965.99,53965.99,53965.99,53965.99,0.00722122
2024-09-07 04:46:00,53972.5966666667,53972.6,53972.5966666667,53972.6,0.0129629766666667
2024-09-07 04:47:00,53979.2033333333,53979.21,53979.2033333333,53979.21,0.0187047333333333
2024-09-07 04:48:00,53985.81,53985.82,53985.81,53985.82,0.02444649
2024-09-07 04:49:00,53961.38,53970.06,53961.38,53970.06,0.02435547
2024-09-07 04:50:00,53968.9166666667,53980.62,53968.9166666667,53977.44,0.03756925
2024-09-07 04:51:00,53976.4533333333,53991.18,53976.4533333333,53984.82,0.05078303
2024-09-07 04:52:00,53983.99,54001.74,53983.99,53992.2,0.06399681
2024-09-07 04:53:00,53997.63,54033.55,53997.63,54033.55,0.80309817
2024-09-07 04:54:00,54029.72,54043.65,54029.72,54038.86,0.07852129
2024-09-07 04:55:00,54043.95,54043.95,54032.17,54032.17,0.048
2024-09-07 04:56:00,54020.22,54041.05,54020.22,54041.05,1.18128667
2024-09-07 04:57:00,54052.19,54056.34,54052.19,54056.34,0.0772751
2024-09-07 04:58:00,54054.685,54059.795,54054.685,54059.795,0.070712555
2024-09-07 04:59:00,54057.18,54063.25,54057.18,54063.25,0.06415001
2024-09-07 05:00:00,54061.24,54061.24,54061.24,54061.24,0.0379001
2024-09-07 05:01:00,54028.13,54028.13,54021.58,54021.58,0.00062599
2024-09-07 05:02:00,54007.71,54034.4,54007.71,54034.4,0.17996958
2024-09-07 05:03:00,54022.355,54039.635,54019.98,54033.325,0.217012045
2024-09-07 05:04:00,54037,54044.87,54032.25,54032.25,0.25405451
2024-09-07 05:05:00,54063.915,54122.84,54061.54,54116.53,0.189143085
2024-09-07 05:06:00,54090.83,54200.81,54090.83,54200.81,0.12423166
2024-09-07 05:07:00,54203.84,54270.68,54203.83,54266.88,0.95170686
2024-09-07 05:08:00,54249.33,54349.66,54249.33,54339.61,0.85930186
2024-09-07 05:09:00,54335.49,54374.78,54325.1,54325.96,1.32519643
2024-09-07 05:10:00,54325.96,54367.02,54311.16,54358.38,0.35924264
2024-09-07 05:11:00,54347.74,54347.74,54271.79,54271.79,0.03016008
2024-09-07 05:12:00,54266.62,54288.19,54243.17,54279.29,0.58791611
2024-09-07 05:13:00,54240.47,54256.89,54240.47,54256.89,0.048
2024-09-07 05:14:00,54267.42,54283.22,54267.42,54271.58,0.11705761
2024-09-07 05:15:00,54281.89,54302.34,54226.66,54226.66,0.30546795
2024-09-07 05:16:00,54254.035,54264.265,54215.43,54215.43,0.17935482
2024-09-07 05:17:00,54226.18,54226.19,54204.2,54204.2,0.05324169
2024-09-07 05:18:00,54220,54220,54189.98,54194.99,1.44429788
2024-09-07 05:19:00,54183.75,54183.75,54159.32,54178.97,0.31067207
2024-09-07 05:20:00,54184.2,54184.2,54148.41,54148.41,0.12613419
2024-09-07 05:21:00,54150.11,54158.72,54147.52,54151.12,0.25373059
2024-09-07 05:22:00,54179.4,54179.46,54179.4,54179.46,0.08929223
2024-09-07 05:23:00,54199.24,54209.46,54199.24,54209.46,0.37282144
2024-09-07 05:24:00,54234.64,54234.64,54230.78,54230.78,0.05103818
2024-09-07 05:25:00,54209.77,54210.99,54203.945,54203.99,0.10155039
2024-09-07 05:26:00,54184.9,54187.34,54177.11,54177.2,0.1520626
2024-09-07 05:27:00,54168.69,54168.69,54168.69,54168.69,0.09232732
2024-09-07 05:28:00,54161.22,54171.07,54161.22,54171.07,0.05645481
2024-09-07 05:29:00,54153.02,54153.02,54153.02,54153.02,0.00267772
2024-09-07 05:30:00,54160.755,54160.755,54159.65,54159.65,0.06629131
2024-09-07 05:31:00,54168.49,54168.49,54166.28,54166.28,0.1299049
2024-09-07 05:32:00,54187.56,54205.53,54187.56,54205.53,0.12
2024-09-07 05:33:00,54221.93,54225.2,54221.93,54225.2,0.17623111
2024-09-07 05:34:00,54230.61,54247.47,54230.61,54247.47,0.04811244
2024-09-07 05:35:00,54238.24,54257.88,54238.24,54254.2,0.13634705
2024-09-07 05:36:00,54249.88,54249.88,54205.37,54205.37,0.29546811
2024-09-07 05:37:00,54223.87,54223.87,54223.87,54223.87,0.002
2024-09-07 05:38:00,54240.85,54240.85,54238.755,54238.755,0.170379355
2024-09-07 05:39:00,54257.83,54257.83,54253.64,54253.64,0.33875871
2024-09-07 05:40:00,54252.49,54254.54,54249.25,54254.54,0.04794915
2024-09-07 05:41:00,54254.15,54254.15,54243.07,54243.07,0.86874928
2024-09-07 05:42:00,54229,54229,54208.86,54221.3,0.08864106
2024-09-07 05:43:00,54238.22,54238.22,54238.22,54238.22,0.01908629
2024-09-07 05:44:00,54232.33,54232.33,54208.02,54208.02,0.05624847
2024-09-07 05:45:00,54221.68,54228.22,54221.68,54228.22,0.048
2024-09-07 05:46:00,54225.34,54225.34,54225.34,54225.34,0.024
2024-09-07 05:47:00,54231.14,54279.23,54231.14,54279.23,0.12
2024-09-07 05:48:00,54264.99,54274.82,54264.99,54268.36,0.16421691
2024-09-07 05:49:00,54259.23,54259.23,54205.01,54210.75,0.54256247
2024-09-07 05:50:00,54196.19,54196.19,54196.18,54196.18,0.06334583
2024-09-07 05:51:00,54202.67,54207.94,54191.17,54191.17,0.15682355
2024-09-07 05:52:00,54194.645,54222.455,54188.895,54192.1,1.853672025
2024-09-07 05:53:00,54186.62,54236.97,54186.62,54193.03,3.5505205
2024-09-07 05:54:00,54176.96,54196.32,54176.96,54196.32,0.21198058
2024-09-07 05:55:00,54196.23,54207.57,54177.51,54187.19,0.169456225
2024-09-07 05:56:00,54215.5,54218.82,54178.06,54178.06,0.12693187
2024-09-07 05:57:00,54186.06,54186.83,54174.85,54174.85,0.15594041
2024-09-07 05:58:00,54166.65,54190.57,54166.65,54190.57,0.44871937
2024-09-07 05:59:00,54203,54206.81,54187.32,54197.87,0.41920288
2024-09-07 06:00:00,54187.96,54213.48,54186.32,54186.32,0.28581305
2024-09-07 06:01:00,54195.6,54197.76,54190.97,54190.97,0.19347172
2024-09-07 06:02:00,54191.61,54191.61,54187.08,54187.08,0.0877602
2024-09-07 06:03:00,54169.86,54180.22,54169.86,54180.22,0.048
2024-09-07 06:04:00,54183.37,54183.38,54183.37,54183.38,0.02418304
2024-09-07 06:05:00,54188.32,54225.07,54188.32,54206.76,0.43979669
2024-09-07 06:06:00,54155.49,54155.49,54141.41,54145.19,0.05287
2024-09-07 06:07:00,54136.7,54136.7,54100.11,54104.6,0.42959387
2024-09-07 06:08:00,54102.47,54102.47,54085.24,54098.59,0.12734973
2024-09-07 06:09:00,54101.67,54101.67,54101.67,54101.67,0.024
2024-09-07 06:10:00,54128.68,54141.57,54127.45,54135.74,0.15672774
2024-09-07 06:11:00,54145.26,54146.15,54145.26,54146.15,0.059
2024-09-07 06:12:00,54156.73,54156.73,54038.28,54055.45,1.86340814
2024-09-07 06:13:00,54057.05,54082.68,54051.54,54080.85,0.1705145
2024-09-07 06:14:00,54087.91,54118.82,54087.91,54117.36,0.2808194
2024-09-07 06:15:00,54117.38,54119.34,54103.46,54113.75,0.19965224
2024-09-07 06:16:00,54119.82,54144.53,54119.82,54144.53,0.16436852
2024-09-07 06:17:00,54146.45,54175.07,54142.57,54172.07,0.28671891
2024-09-07 06:18:00,54174.04,54197.43,54174.04,54197.43,0.132
2024-09-07 06:19:00,54202.19,54202.19,54180,54180.01,0.19301363
2024-09-07 06:20:00,54164.71,54191.56,54164.71,54191.56,0.29360998
2024-09-07 06:21:00,54183.08,54183.08,54151.86,54151.86,0.11034721
2024-09-07 06:22:00,54154.65,54169.76,54154.65,54169.76,0.096
2024-09-07 06:23:00,54178.97,54192.19,54167.54,54167.54,0.28603498
2024-09-07 06:24:00,54162.31,54162.31,54104.63,54104.63,0.58197669
2024-09-07 06:25:00,54111.66,54136.56,54111.66,54136.56,0.60973971
2024-09-07 06:26:00,54143.82,54143.82,54137.44,54137.44,0.097794
2024-09-07 06:27:00,54137.45,54147.89,54137.45,54147.89,0.048
2024-09-07 06:28:00,54156.21,54175.79,54156.21,54169.09,0.10736161
2024-09-07 06:29:00,54168.36,54180.6,54168.36,54180.6,0.14054885
2024-09-07 06:30:00,54180.61,54196.68,54161.48,54169.32,0.54473247
2024-09-07 06:31:00,54159.985,54168.02,54140.765,54149.785,0.34792408
2024-09-07 06:32:00,54139.36,54139.36,54120.05,54130.25,0.15111569
